molregno1,molregno2,smiles1,smiles2,substituent1,substituent2,core,standard_value_1,standard_value_2,pKi_1,pKi_2,delta,label
400834,400832,C/C(=C/c1ccccc1)CN(CCCCCN)C(=O)/C=C/c1c[nH]c2ccccc12,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)/C=C/c1c[nH]c2ccccc12,[*]C,[*]Cl,NCCCCCN(CC(=Cc1ccccc1)[*:1])C(=O)/C=C/c1c[nH]c2ccccc12,99000.0,59000.0,4.00436480540245,4.229147988357856,0.2247831829554059,False
400841,400833,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,C/C(=C/c1ccccc1)CN(CCCCCN)C(=O)CCCc1c[nH]c2ccccc12,[*]Cc1ccccc1,[*]CC(C)=Cc1ccccc1,NCCCCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:1].c1ccc([*:2])cc1,6400.0,4700.0,5.1938200260161125,5.327902142064283,0.1340821160481704,False
400833,400831,C/C(=C/c1ccccc1)CN(CCCCCN)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C,[*]Cl,NCCCCCN(CC(=Cc1ccccc1)[*:1])C(=O)CCCc1c[nH]c2ccccc12,4700.0,2300.0,5.327902142064283,5.638272163982407,0.310370021918124,False
401138,400831,NC1CCCC(N(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCCC(N)C1,[*]CCCCCN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:2],2100.0,2300.0,5.6777807052660805,5.638272163982407,0.0395085412836735,False
400872,400831,NCCCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCCCCN,N[*:2].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:1],3800.0,2300.0,5.42021640338319,5.638272163982407,0.218055760599217,False
401127,400831,N[C@H]1CC[C@H](N(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)CC1,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCC(N)CC1,[*]CCCCCN,N[*:2].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:1],3200.0,2300.0,5.494850021680094,5.638272163982407,0.1434221423023132,False
401130,400831,NCC1CCC(CN(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)CC1,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCC(CN)CC1,[*]CCCCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)C[*:1],2500.0,2300.0,5.6020599913279625,5.638272163982407,0.0362121726544444,False
401150,400831,NCC1CCCC(CN(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCCC(CN)C1,[*]CCCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)C[*:2],3700.0,2300.0,5.431798275933005,5.638272163982407,0.2064738880494019,False
400877,400831,NCCCCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)C[*:2],7400.0,2300.0,5.130768280269024,5.638272163982407,0.5075038837133832,False
400833,400830,C/C(=C/c1ccccc1)CN(CCCCCN)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(C/C=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CC(C)=Cc1ccccc1,[*]CC=Cc1ccccc1,NCCCCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:2].c1ccc([*:1])cc1,4700.0,16000.0,5.327902142064283,4.795880017344075,0.5320221247202079,False
400831,400830,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(C/C=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CC(Cl)=Cc1ccccc1,[*]CC=Cc1ccccc1,NCCCCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:2].c1ccc([*:1])cc1,2300.0,16000.0,5.638272163982407,4.795880017344075,0.842392146638332,False
400878,400830,NCCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(C/C=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CCCCCCCN)Cc1ccccc1,[*]C(=O)N(CC=Cc1ccccc1)CCCCCN,NCCCCC[*:1].c1ccc([*:2])cc1.c1ccc2c(CCC[*:3])c[nH]c2c1,3800.0,16000.0,5.42021640338319,4.795880017344075,0.6243363860391149,False
400874,400830,NCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(C/C=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CCCCCCN)Cc1ccccc1,[*]C(=O)N(CC=Cc1ccccc1)CCCCCN,NCCCCC[*:1].c1ccc([*:2])cc1.c1ccc2c(CCC[*:3])c[nH]c2c1,3400.0,16000.0,5.468521082957745,4.795880017344075,0.6726410656136697,False
400879,400830,NCCCCCCCCN(C/C=C/c1ccccc1)C(=O)CCc1c[nH]c2ccccc12,NCCCCCN(C/C=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CC=Cc1ccccc1)CCCCCCCCN,[*]CC(=O)N(CC=Cc1ccccc1)CCCCCN,C(=Cc1ccccc1)C[*:2].NCCCCC[*:1].c1ccc2c(CC[*:3])c[nH]c2c1,17000.0,16000.0,4.769551078621726,4.795880017344075,0.026328938722349,False
400828,400830,NCCCCCN(C/C=C/c1ccccc1)C(=O)CCc1c[nH]c2ccccc12,NCCCCCN(C/C=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CC=Cc1ccccc1)CCCCCN,[*]CC(=O)N(CC=Cc1ccccc1)CCCCCN,C(=Cc1ccccc1)C[*:1].NCCCCC[*:2].c1ccc2c(CC[*:3])c[nH]c2c1,8100.0,16000.0,5.091514981121351,4.795880017344075,0.2956349637772755,False
400831,400841,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CC(Cl)=Cc1ccccc1,[*]Cc1ccccc1,NCCCCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:2].c1ccc([*:1])cc1,2300.0,6400.0,5.638272163982407,5.1938200260161125,0.4444521379662944,False
400830,400841,NCCCCCN(C/C=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CC=Cc1ccccc1,[*]Cc1ccccc1,NCCCCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:2].c1ccc([*:1])cc1,16000.0,6400.0,4.795880017344075,5.1938200260161125,0.3979400086720375,False
401131,400841,NCC1CCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)CC1,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CN.[*]c1ccccc1,[*]CCCCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],4400.0,6400.0,5.356547323513812,5.1938200260161125,0.1627272974976996,False
401155,400841,NCC1CCCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CN.[*]c1ccccc1,[*]CCCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3600.0,6400.0,5.443697499232712,5.1938200260161125,0.2498774732165998,False
400878,400841,NCCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3800.0,6400.0,5.42021640338319,5.1938200260161125,0.2263963773670774,False
400874,400841,NCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCN,[*]CCCCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],3400.0,6400.0,5.468521082957745,5.1938200260161125,0.2747010569416321,False
401113,400841,NCc1cccc(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)c1,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CN.[*]c1ccccc1,[*]CCCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],33000.0,6400.0,4.481486060122113,5.1938200260161125,0.7123339658939996,False
400841,400807,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCN,[*]CCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],6400.0,17000.0,5.1938200260161125,4.769551078621726,0.4242689473943866,False
400805,400807,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CC(Cl)=Cc1ccccc1,[*]Cc1ccccc1,NCCCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:2].c1ccc([*:1])cc1,5400.0,17000.0,5.267606240177032,4.769551078621726,0.4980551615553059,False
401131,400807,NCC1CCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)CC1,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CN.[*]c1ccccc1,[*]CCCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],4400.0,17000.0,5.356547323513812,4.769551078621726,0.5869962448920862,False
401155,400807,NCC1CCCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CN.[*]c1ccccc1,[*]CCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3600.0,17000.0,5.443697499232712,4.769551078621726,0.6741464206109864,False
400878,400807,NCCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3800.0,17000.0,5.42021640338319,4.769551078621726,0.650665324761464,False
400874,400807,NCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCN,[*]CCCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],3400.0,17000.0,5.468521082957745,4.769551078621726,0.6989700043360187,False
400841,400782,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCN,[*]CCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],6400.0,16000.0,5.1938200260161125,4.795880017344075,0.3979400086720375,False
400741,400782,NCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CC(Cl)=Cc1ccccc1,[*]Cc1ccccc1,NCCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:2].c1ccc([*:1])cc1,7000.0,16000.0,5.154901959985743,4.795880017344075,0.3590219426416681,False
401131,400782,NCC1CCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)CC1,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CN.[*]c1ccccc1,[*]CCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],4400.0,16000.0,5.356547323513812,4.795880017344075,0.5606673061697371,False
401155,400782,NCC1CCCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CN.[*]c1ccccc1,[*]CCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3600.0,16000.0,5.443697499232712,4.795880017344075,0.6478174818886373,False
400878,400782,NCCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3800.0,16000.0,5.42021640338319,4.795880017344075,0.6243363860391149,False
400874,400782,NCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCN,[*]CCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],3400.0,16000.0,5.468521082957745,4.795880017344075,0.6726410656136697,False
400807,400782,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCN,[*]CCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],17000.0,16000.0,4.769551078621726,4.795880017344075,0.026328938722349,False
400695,400782,NCCCN(CCCc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CCCN)CCCc1ccccc1,[*]CCC(=O)N(CCCN)Cc1ccccc1,NCCC[*:2].c1ccc(C[*:1])cc1.c1ccc2c(C[*:3])c[nH]c2c1,32000.0,16000.0,4.494850021680094,4.795880017344075,0.3010299956639812,False
401131,401113,NCC1CCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)CC1,NCc1cccc(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)c1,[*]CN.[*]c1ccccc1,[*]CN.[*]c1ccccc1,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],4400.0,33000.0,5.356547323513812,4.481486060122113,0.8750612633916992,False
401155,401113,NCC1CCCC(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCc1cccc(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)c1,[*]CN.[*]c1ccccc1,[*]CN.[*]c1ccccc1,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3600.0,33000.0,5.443697499232712,4.481486060122113,0.9622114391105994,False
400878,401113,NCCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCc1cccc(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)c1,[*]CCCCCCN,[*]CN.[*]c1ccccc1,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3800.0,33000.0,5.42021640338319,4.481486060122113,0.938730343261077,False
400782,401113,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCc1cccc(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)c1,[*]CCN,[*]CN.[*]c1ccccc1,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],16000.0,33000.0,4.795880017344075,4.481486060122113,0.314393957221962,False
400874,401113,NCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCc1cccc(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)c1,[*]CCCCCN,[*]CN.[*]c1ccccc1,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],3400.0,33000.0,5.468521082957745,4.481486060122113,0.9870350228356316,False
400807,401113,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCc1cccc(CN(Cc2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)c1,[*]CCCN,[*]CN.[*]c1ccccc1,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],17000.0,33000.0,4.769551078621726,4.481486060122113,0.2880650184996129,False
400841,400659,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCN,[*]CN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],6400.0,21000.0,5.1938200260161125,4.6777807052660805,0.516039320750032,False
400644,400659,NCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CC(Cl)=Cc1ccccc1,[*]Cc1ccccc1,NCCN(C(=O)CCCc1c[nH]c2ccccc12)[*:2].c1ccc([*:1])cc1,5800.0,21000.0,5.236572006437063,4.6777807052660805,0.5587913011709826,False
400878,400659,NCCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],3800.0,21000.0,5.42021640338319,4.6777807052660805,0.7424356981171094,False
400782,400659,NCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCN,[*]CN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:2],16000.0,21000.0,4.795880017344075,4.6777807052660805,0.1180993120779945,False
400874,400659,NCCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCN,[*]CN,N[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],3400.0,21000.0,5.468521082957745,4.6777807052660805,0.7907403776916642,False
400807,400659,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCN,[*]CN,N[*:2].O=C(CCCc1c[nH]c2ccccc12)N(Cc1ccccc1)C[*:1],17000.0,21000.0,4.769551078621726,4.6777807052660805,0.0917703733556454,False
400693,400659,NCCCN(CCc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CCCN)CCc1ccccc1,[*]C(=O)N(CCN)Cc1ccccc1,NCC[*:1].c1ccc(C[*:2])cc1.c1ccc2c(CCC[*:3])c[nH]c2c1,164000.0,21000.0,3.785156151952302,4.6777807052660805,0.8926245533137784,False
400841,400844,NCCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,[*]CCC(=O)N(CCCCCN)Cc1ccccc1,[*]C(N)C(=O)N(CCCCCN)Cc1ccccc1,NCCCCC[*:2].c1ccc(C[*:3])cc1.c1ccc2c(C[*:1])c[nH]c2c1,6400.0,44000.0,5.1938200260161125,4.356547323513812,0.8372727025023003,False
400812,400844,NCCCCCN(CCCc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,[*]C(=O)N(CCCCCN)CCCc1ccccc1,[*]C(N)C(=O)N(CCCCCN)Cc1ccccc1,NCCCCC[*:2].c1ccc(C[*:1])cc1.c1ccc2c(C[*:3])c[nH]c2c1,77000.0,44000.0,4.113509274827518,4.356547323513812,0.2430380486862944,False
400812,400843,NCCCCCN(CCCc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)[C@H](N)Cc1c[nH]c2ccccc12,[*]C(=O)N(CCCCCN)CCCc1ccccc1,[*]C(N)C(=O)N(CCCCCN)Cc1ccccc1,NCCCCC[*:2].c1ccc(C[*:1])cc1.c1ccc2c(C[*:3])c[nH]c2c1,77000.0,87000.0,4.113509274827518,4.060480747381382,0.0530285274461359,False
400844,400843,NCCCCCN(Cc1ccccc1)C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,NCCCCCN(Cc1ccccc1)C(=O)[C@H](N)Cc1c[nH]c2ccccc12,[*]C(N)C(=O)N(CCCCCN)Cc1ccccc1,[*]C(N)C(=O)N(CCCCCN)Cc1ccccc1,NCCCCC[*:1].c1ccc(C[*:2])cc1.c1ccc2c(C[*:3])c[nH]c2c1,44000.0,87000.0,4.356547323513812,4.060480747381382,0.2960665761324303,False
400807,400693,NCCCCN(Cc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(CCc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CCCCN)Cc1ccccc1,[*]C(=O)N(CCCN)CCc1ccccc1,NCCC[*:1].c1ccc(C[*:2])cc1.c1ccc2c(CCC[*:3])c[nH]c2c1,17000.0,164000.0,4.769551078621726,3.785156151952302,0.984394926669424,False
400695,400693,NCCCN(CCCc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,NCCCN(CCc1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C(=O)N(CCCN)CCCc1ccccc1,[*]CCC(=O)N(CCCN)CCc1ccccc1,NCCC[*:2].c1ccc(CC[*:1])cc1.c1ccc2c(C[*:3])c[nH]c2c1,32000.0,164000.0,4.494850021680094,3.785156151952302,0.7096938697277917,False
400831,400805,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCN,[*]CCCCN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:2],2300.0,5400.0,5.638272163982407,5.267606240177032,0.3706659238053751,False
401138,400805,NC1CCCC(N(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCCC(N)C1,[*]CCCCN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:2],2100.0,5400.0,5.6777807052660805,5.267606240177032,0.4101744650890486,False
400872,400805,NCCCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCCCN,N[*:2].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:1],3800.0,5400.0,5.42021640338319,5.267606240177032,0.152610163206158,False
401130,400805,NCC1CCC(CN(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)CC1,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCC(CN)CC1,[*]CCCN,NC[*:2].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)C[*:1],2500.0,5400.0,5.6020599913279625,5.267606240177032,0.3344537511509307,False
401150,400805,NCC1CCCC(CN(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCCC(CN)C1,[*]CCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)C[*:2],3700.0,5400.0,5.431798275933005,5.267606240177032,0.1641920357559732,False
400877,400805,NCCCCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCCN,NC[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)C[*:2],7400.0,5400.0,5.130768280269024,5.267606240177032,0.136837959908008,False
400831,400741,NCCCCCN(C/C(Cl)=C\c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCN,[*]CCCN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:2],2300.0,7000.0,5.638272163982407,5.154901959985743,0.4833702039966638,False
401138,400741,NC1CCCC(N(C/C(Cl)=C/c2ccccc2)C(=O)CCCc2c[nH]c3ccccc23)C1,NCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]C1CCCC(N)C1,[*]CCCN,N[*:1].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:2],2100.0,7000.0,5.6777807052660805,5.154901959985743,0.5228787452803374,False
400872,400741,NCCCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCCCN,[*]CCCN,N[*:2].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:1],3800.0,7000.0,5.42021640338319,5.154901959985743,0.2653144433974468,False
400805,400741,NCCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,NCCCN(C/C(Cl)=C/c1ccccc1)C(=O)CCCc1c[nH]c2ccccc12,[*]CCCCN,[*]CCCN,N[*:2].O=C(CCCc1c[nH]c2ccccc12)N(CC(Cl)=Cc1ccccc1)[*:1],5400.0,7000.0,5.267606240177032,5.154901959985743,0.1127042801912887,False
